segmento,rotulo,corte_datas,tratamento_extremos,metrica_diaria,metrica_compra,cenario_ocupacao,ocupacao_assumida,anuncios_airbnb,anuncios_vivareal,diaria_usada,preco_compra_usado,retorno_bruto_indicativo_percentual,comparavel_ranqueavel,ranking_no_cenario
centro_studio,Centro | studio,7,completa,p25,p25,conservador,0.4,0,0,,,,False,
centro_2q,Centro | 2 quartos,30,completa,p25,p25,conservador,0.4,61,89,399.0,889000.0,6.552755905511811,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,p25,base,0.55,61,89,399.0,889000.0,9.01003937007874,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,p25,otimista,0.7,61,89,399.0,889000.0,11.46732283464567,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,mediana,conservador,0.4,61,89,399.0,1150000.0,5.065565217391304,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,mediana,base,0.55,61,89,399.0,1150000.0,6.965152173913043,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,mediana,otimista,0.7,61,89,399.0,1150000.0,8.864739130434783,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,p75,conservador,0.4,61,89,399.0,1550000.0,3.758322580645161,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,p75,base,0.55,61,89,399.0,1550000.0,5.1676935483870965,True,3
centro_2q,Centro | 2 quartos,30,completa,p25,p75,otimista,0.7,61,89,399.0,1550000.0,6.577064516129032,True,3
centro_2q,Centro | 2 quartos,30,completa,mediana,p25,conservador,0.4,61,89,583.3333,889000.0,9.58005194600675,True,3
centro_2q,Centro | 2 quartos,30,completa,mediana,p25,base,0.55,61,89,583.3333,889000.0,13.172571425759283,True,3
centro_2q,Centro | 2 quartos,30,completa,mediana,p25,otimista,0.7,61,89,583.3333,889000.0,16.765090905511812,True,3
centro_2q,Centro | 2 quartos,30,completa,mediana,mediana,conservador,0.4,61,89,583.3333,1150000.0,7.40579667826087,True,2
centro_2q,Centro | 2 quartos,30,completa,mediana,mediana,base,0.55,61,89,583.3333,1150000.0,10.182970432608696,True,2
centro_2q,Centro | 2 quartos,30,completa,mediana,mediana,otimista,0.7,61,89,583.3333,1150000.0,12.960144186956521,True,2
centro_2q,Centro | 2 quartos,30,completa,mediana,p75,conservador,0.4,61,89,583.3333,1550000.0,5.494623341935484,True,3
centro_2q,Centro | 2 quartos,30,completa,mediana,p75,base,0.55,61,89,583.3333,1550000.0,7.555107095161291,True,3
centro_2q,Centro | 2 quartos,30,completa,mediana,p75,otimista,0.7,61,89,583.3333,1550000.0,9.615590848387097,True,3
centro_2q,Centro | 2 quartos,30,completa,p75,p25,conservador,0.4,61,89,713.0,889000.0,11.709561304836894,True,3
centro_2q,Centro | 2 quartos,30,completa,p75,p25,base,0.55,61,89,713.0,889000.0,16.10064679415073,True,3
centro_2q,Centro | 2 quartos,30,completa,p75,p25,otimista,0.7,61,89,713.0,889000.0,20.491732283464568,True,3
centro_2q,Centro | 2 quartos,30,completa,p75,mediana,conservador,0.4,61,89,713.0,1150000.0,9.052,True,2
centro_2q,Centro | 2 quartos,30,completa,p75,mediana,base,0.55,61,89,713.0,1150000.0,12.4465,True,2
centro_2q,Centro | 2 quartos,30,completa,p75,mediana,otimista,0.7,61,89,713.0,1150000.0,15.841,True,2
centro_2q,Centro | 2 quartos,30,completa,p75,p75,conservador,0.4,61,89,713.0,1550000.0,6.715999999999999,True,3
centro_2q,Centro | 2 quartos,30,completa,p75,p75,base,0.55,61,89,713.0,1550000.0,9.234499999999999,True,3
centro_2q,Centro | 2 quartos,30,completa,p75,p75,otimista,0.7,61,89,713.0,1550000.0,11.753,True,3
centro_3q,Centro | 3 quartos,30,completa,p25,p25,conservador,0.4,39,437,520.5,1750000.0,4.3424571428571435,True,5
centro_3q,Centro | 3 quartos,30,completa,p25,p25,base,0.55,39,437,520.5,1750000.0,5.970878571428572,True,5
centro_3q,Centro | 3 quartos,30,completa,p25,p25,otimista,0.7,39,437,520.5,1750000.0,7.5993,True,5
centro_3q,Centro | 3 quartos,30,completa,p25,mediana,conservador,0.4,39,437,520.5,2100000.0,3.6187142857142853,True,4
centro_3q,Centro | 3 quartos,30,completa,p25,mediana,base,0.55,39,437,520.5,2100000.0,4.975732142857144,True,4
centro_3q,Centro | 3 quartos,30,completa,p25,mediana,otimista,0.7,39,437,520.5,2100000.0,6.33275,True,4
centro_3q,Centro | 3 quartos,30,completa,p25,p75,conservador,0.4,39,437,520.5,2790000.0,2.7237634408602154,True,4
centro_3q,Centro | 3 quartos,30,completa,p25,p75,base,0.55,39,437,520.5,2790000.0,3.745174731182796,True,4
centro_3q,Centro | 3 quartos,30,completa,p25,p75,otimista,0.7,39,437,520.5,2790000.0,4.766586021505376,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,p25,conservador,0.4,39,437,750.0,1750000.0,6.257142857142857,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,p25,base,0.55,39,437,750.0,1750000.0,8.603571428571428,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,p25,otimista,0.7,39,437,750.0,1750000.0,10.95,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,mediana,conservador,0.4,39,437,750.0,2100000.0,5.214285714285714,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,mediana,base,0.55,39,437,750.0,2100000.0,7.169642857142858,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,mediana,otimista,0.7,39,437,750.0,2100000.0,9.125,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,p75,conservador,0.4,39,437,750.0,2790000.0,3.924731182795699,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,p75,base,0.55,39,437,750.0,2790000.0,5.396505376344086,True,4
centro_3q,Centro | 3 quartos,30,completa,mediana,p75,otimista,0.7,39,437,750.0,2790000.0,6.868279569892473,True,4
centro_3q,Centro | 3 quartos,30,completa,p75,p25,conservador,0.4,39,437,850.0,1750000.0,7.091428571428571,True,5
centro_3q,Centro | 3 quartos,30,completa,p75,p25,base,0.55,39,437,850.0,1750000.0,9.750714285714286,True,5
centro_3q,Centro | 3 quartos,30,completa,p75,p25,otimista,0.7,39,437,850.0,1750000.0,12.41,True,5
centro_3q,Centro | 3 quartos,30,completa,p75,mediana,conservador,0.4,39,437,850.0,2100000.0,5.90952380952381,True,5
centro_3q,Centro | 3 quartos,30,completa,p75,mediana,base,0.55,39,437,850.0,2100000.0,8.125595238095238,True,5
centro_3q,Centro | 3 quartos,30,completa,p75,mediana,otimista,0.7,39,437,850.0,2100000.0,10.341666666666667,True,5
centro_3q,Centro | 3 quartos,30,completa,p75,p75,conservador,0.4,39,437,850.0,2790000.0,4.448028673835125,True,4
centro_3q,Centro | 3 quartos,30,completa,p75,p75,base,0.55,39,437,850.0,2790000.0,6.116039426523297,True,4
centro_3q,Centro | 3 quartos,30,completa,p75,p75,otimista,0.7,39,437,850.0,2790000.0,7.78405017921147,True,4
centro_4mais,Centro | 4+ quartos,30,completa,p25,p25,conservador,0.4,4,434,637.5,2800000.0,3.3241071428571427,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,p25,base,0.55,4,434,637.5,2800000.0,4.570647321428572,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,p25,otimista,0.7,4,434,637.5,2800000.0,5.8171875,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,mediana,conservador,0.4,4,434,637.5,3900000.0,2.3865384615384615,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,mediana,base,0.55,4,434,637.5,3900000.0,3.2814903846153847,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,mediana,otimista,0.7,4,434,637.5,3900000.0,4.176442307692307,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,p75,conservador,0.4,4,434,637.5,6499950.0,1.4319340918007062,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,p75,base,0.55,4,434,637.5,6499950.0,1.968909376225971,False,
centro_4mais,Centro | 4+ quartos,30,completa,p25,p75,otimista,0.7,4,434,637.5,6499950.0,2.5058846606512355,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,p25,conservador,0.4,4,434,745.0,2800000.0,3.8846428571428575,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,p25,base,0.55,4,434,745.0,2800000.0,5.341383928571428,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,p25,otimista,0.7,4,434,745.0,2800000.0,6.798124999999999,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,mediana,conservador,0.4,4,434,745.0,3900000.0,2.7889743589743587,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,mediana,base,0.55,4,434,745.0,3900000.0,3.8348397435897437,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,mediana,otimista,0.7,4,434,745.0,3900000.0,4.880705128205128,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,p75,conservador,0.4,4,434,745.0,6499950.0,1.673397487672982,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,p75,base,0.55,4,434,745.0,6499950.0,2.3009215455503504,False,
centro_4mais,Centro | 4+ quartos,30,completa,mediana,p75,otimista,0.7,4,434,745.0,6499950.0,2.9284456034277184,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,p25,conservador,0.4,4,434,805.0,2800000.0,4.1975,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,p25,base,0.55,4,434,805.0,2800000.0,5.7715625,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,p25,otimista,0.7,4,434,805.0,2800000.0,7.345625,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,mediana,conservador,0.4,4,434,805.0,3900000.0,3.0135897435897436,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,mediana,base,0.55,4,434,805.0,3900000.0,4.143685897435898,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,mediana,otimista,0.7,4,434,805.0,3900000.0,5.273782051282051,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,p75,conservador,0.4,4,434,805.0,6499950.0,1.808167755136578,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,p75,base,0.55,4,434,805.0,6499950.0,2.486230663312795,False,
centro_4mais,Centro | 4+ quartos,30,completa,p75,p75,otimista,0.7,4,434,805.0,6499950.0,3.1642935714890115,False,
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,p25,conservador,0.4,59,2313,810.0,2665118.0,4.4373269776422655,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,p25,base,0.55,59,2313,810.0,2665118.0,6.101324594258116,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,p25,otimista,0.7,59,2313,810.0,2665118.0,7.765322210873965,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,mediana,conservador,0.4,59,2313,810.0,3610000.0,3.2759002770083105,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,mediana,base,0.55,59,2313,810.0,3610000.0,4.5043628808864264,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,mediana,otimista,0.7,59,2313,810.0,3610000.0,5.732825484764543,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,p75,conservador,0.4,59,2313,810.0,5320000.0,2.2229323308270676,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,p75,base,0.55,59,2313,810.0,5320000.0,3.0565319548872183,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p25,p75,otimista,0.7,59,2313,810.0,5320000.0,3.8901315789473685,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,p25,conservador,0.4,59,2313,1000.0,2665118.0,5.4781814538793405,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,p25,base,0.55,59,2313,1000.0,2665118.0,7.5324994990840946,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,p25,otimista,0.7,59,2313,1000.0,2665118.0,9.586817544288845,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,mediana,conservador,0.4,59,2313,1000.0,3610000.0,4.044321329639889,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,mediana,base,0.55,59,2313,1000.0,3610000.0,5.560941828254848,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,mediana,otimista,0.7,59,2313,1000.0,3610000.0,7.077562326869806,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,p75,conservador,0.4,59,2313,1000.0,5320000.0,2.744360902255639,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,p75,base,0.55,59,2313,1000.0,5320000.0,3.7734962406015047,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,mediana,p75,otimista,0.7,59,2313,1000.0,5320000.0,4.802631578947368,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,p25,conservador,0.4,59,2313,1589.0,2665118.0,8.704830330214271,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,p25,base,0.55,59,2313,1589.0,2665118.0,11.969141704044624,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,p25,otimista,0.7,59,2313,1589.0,2665118.0,15.233453077874975,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,mediana,conservador,0.4,59,2313,1589.0,3610000.0,6.4264265927977835,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,mediana,base,0.55,59,2313,1589.0,3610000.0,8.836336565096953,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,mediana,otimista,0.7,59,2313,1589.0,3610000.0,11.246246537396122,True,4
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,p75,conservador,0.4,59,2313,1589.0,5320000.0,4.3607894736842105,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,p75,base,0.55,59,2313,1589.0,5320000.0,5.996085526315789,True,5
perfil_vencedor_etapa3,Itapema | 4+ quartos e 7+ hóspedes,30,completa,p75,p75,otimista,0.7,59,2313,1589.0,5320000.0,7.6313815789473685,True,5
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,p25,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,p25,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,p25,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,mediana,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,mediana,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,mediana,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,p75,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,p75,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p25,p75,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,p25,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,p25,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,p25,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,mediana,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,mediana,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,mediana,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,p75,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,p75,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,mediana,p75,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,p25,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,p25,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,p25,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,mediana,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,mediana,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,mediana,otimista,0.7,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,p75,conservador,0.4,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,p75,base,0.55,0,0,,,,False,
centro_studio,Centro | studio,30,diagnostico_p1_p99,p75,p75,otimista,0.7,0,0,,,,False,
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,p25,conservador,0.4,76,22,376.75,652500.0,8.429961685823754,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,p25,base,0.55,76,22,376.75,652500.0,11.591197318007662,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,p25,otimista,0.7,76,22,376.75,652500.0,14.75243295019157,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,mediana,conservador,0.4,76,22,376.75,890000.0,6.1803932584269665,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,mediana,base,0.55,76,22,376.75,890000.0,8.498040730337078,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,mediana,otimista,0.7,76,22,376.75,890000.0,10.815688202247191,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,p75,conservador,0.4,76,22,376.75,980000.0,5.61280612244898,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,p75,base,0.55,76,22,376.75,980000.0,7.717608418367347,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p25,p75,otimista,0.7,76,22,376.75,980000.0,9.822410714285715,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,p25,conservador,0.4,76,22,450.0,652500.0,10.068965517241379,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,p25,base,0.55,76,22,450.0,652500.0,13.844827586206899,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,p25,otimista,0.7,76,22,450.0,652500.0,17.620689655172413,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,mediana,conservador,0.4,76,22,450.0,890000.0,7.382022471910113,True,3
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,mediana,base,0.55,76,22,450.0,890000.0,10.150280898876405,True,3
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,mediana,otimista,0.7,76,22,450.0,890000.0,12.918539325842696,True,3
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,p75,conservador,0.4,76,22,450.0,980000.0,6.704081632653061,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,p75,base,0.55,76,22,450.0,980000.0,9.218112244897961,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,mediana,p75,otimista,0.7,76,22,450.0,980000.0,11.732142857142856,True,1
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,p25,conservador,0.4,76,22,527.374975,652500.0,11.800267639846744,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,p25,base,0.55,76,22,527.374975,652500.0,16.225368004789274,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,p25,otimista,0.7,76,22,527.374975,652500.0,20.6504683697318,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,mediana,conservador,0.4,76,22,527.374975,890000.0,8.651319814606742,True,3
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,mediana,base,0.55,76,22,527.374975,890000.0,11.89556474508427,True,3
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,mediana,otimista,0.7,76,22,527.374975,890000.0,15.139809675561796,True,3
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,p75,conservador,0.4,76,22,527.374975,980000.0,7.856810852040816,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,p75,base,0.55,76,22,527.374975,980000.0,10.803114921556123,True,2
centro_1q,Centro | 1 quarto,30,diagnostico_p1_p99,p75,p75,otimista,0.7,76,22,527.374975,980000.0,13.749418991071426,True,2
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,p25,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,p25,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,p25,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,mediana,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,mediana,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,mediana,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,p75,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,p75,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p25,p75,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,p25,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,p25,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,p25,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,mediana,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,mediana,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,mediana,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,p75,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,p75,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,mediana,p75,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,p25,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,p25,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,p25,otimista,0.7,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,mediana,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,mediana,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,mediana,otimista,0.7,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,p75,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,p75,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,30,diagnostico_p1_p99,p75,p75,otimista,0.7,8,0,542.5,,,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,p25,conservador,0.4,17,58,400.0,757000.0,7.714663143989433,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,p25,base,0.55,17,58,400.0,757000.0,10.607661822985468,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,p25,otimista,0.7,17,58,400.0,757000.0,13.500660501981507,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,mediana,conservador,0.4,17,58,400.0,877500.0,6.655270655270655,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,mediana,base,0.55,17,58,400.0,877500.0,9.150997150997151,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,mediana,otimista,0.7,17,58,400.0,877500.0,11.646723646723647,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,p75,conservador,0.4,17,58,400.0,1003755.25,5.818151387003953,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,p75,base,0.55,17,58,400.0,1003755.25,7.999958157130436,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p25,p75,otimista,0.7,17,58,400.0,1003755.25,10.181764927256918,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,p25,conservador,0.4,17,58,490.0,757000.0,9.450462351387054,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,p25,base,0.55,17,58,490.0,757000.0,12.994385733157202,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,p25,otimista,0.7,17,58,490.0,757000.0,16.538309114927344,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,mediana,conservador,0.4,17,58,490.0,877500.0,8.152706552706553,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,mediana,base,0.55,17,58,490.0,877500.0,11.209971509971512,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,mediana,otimista,0.7,17,58,490.0,877500.0,14.267236467236465,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,p75,conservador,0.4,17,58,490.0,1003755.25,7.127235449079842,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,p75,base,0.55,17,58,490.0,1003755.25,9.799948742484785,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,mediana,p75,otimista,0.7,17,58,490.0,1003755.25,12.472662035889725,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p75,p25,conservador,0.4,17,58,545.0,757000.0,10.511228533685602,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p75,p25,base,0.55,17,58,545.0,757000.0,14.452939233817702,False,
meiapraia_1q,Meia Praia | 1 quarto,30,diagnostico_p1_p99,p75,p25,otimista,0.7,17,58,545.0,757000.0,18.394649933949804,False,
